venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario;costo_unitario;descuento_porcentaje;venta_neta;costo_total;utilidad
2739;2023-11-07;13;231;2;7;4;770.23;523;0;3080.92;2092;988.92
2740;2025-09-14;16;81;5;5;2;142.24;105;10;256.03;210;46.03
2741;2024-04-01;17;452;3;8;2;439.51;310;15;747.17;620;127.17
2742;2024-10-19;22;343;1;11;4;96.8;77;0;387.2;308;79.2
2743;2023-01-06;22;343;5;10;2;96.8;77;10;174.24;154;20.24
2744;2023-01-01;14;194;1;11;1;361.58;231;0;361.58;231;130.58
2745;2024-02-14;17;214;1;6;3;439.51;310;15;1120.75;930;190.75
2746;2024-01-09;8;139;5;5;5;919.26;614;0;4596.3;3070;1526.3
2747;2024-07-02;22;354;2;2;5;96.8;77;0;484.0;385;99.0
2748;2024-10-08;20;184;3;8;1;479.99;293;15;407.99;293;114.99
2749;2025-11-18;1;467;2;12;3;242.37;174;0;727.11;522;205.11
2750;2024-12-20;9;368;4;14;5;316.86;233;10;1425.87;1165;260.87
2751;2024-05-13;12;115;1;6;4;181.86;114;0;727.44;456;271.44
2752;2023-08-20;7;191;2;12;4;522.78;346;0;2091.12;1384;707.12
2753;2025-05-23;22;313;5;10;4;96.8;77;0;387.2;308;79.2
2754;2025-04-04;13;103;1;11;3;770.23;523;0;2310.69;1569;741.69
2755;2023-12-27;10;367;1;6;3;1154.83;660;15;2944.82;1980;964.82
2756;2025-06-23;15;141;3;3;4;74.85;55;10;269.46;220;49.46
2757;2025-01-07;4;364;1;1;1;1059.28;606;0;1059.28;606;453.28
2758;2024-07-23;23;223;3;8;1;1081.01;680;0;1081.01;680;401.01
2759;2024-02-05;10;251;2;12;1;1154.83;660;0;1154.83;660;494.83
2760;2023-05-31;4;347;2;2;3;1059.28;606;0;3177.84;1818;1359.84
2761;2025-03-08;21;44;5;5;1;382.02;244;5;362.92;244;118.92
2762;2025-12-20;24;382;4;9;3;405.54;306;5;1155.79;918;237.79
2763;2023-10-06;16;431;2;2;3;142.24;105;0;426.72;315;111.72
2764;2023-11-01;3;41;5;15;3;212.75;123;0;638.25;369;269.25
2765;2024-06-17;18;326;4;4;4;377.84;282;10;1360.22;1128;232.22
2766;2024-10-16;20;395;2;12;5;479.99;293;0;2399.95;1465;934.95
2767;2025-12-30;3;170;2;12;1;212.75;123;15;180.84;123;57.84
2768;2025-12-02;19;462;1;11;5;244.74;140;0;1223.7;700;523.7
2769;2023-01-31;7;248;3;13;2;522.78;346;0;1045.56;692;353.56
2770;2024-11-23;10;142;4;4;5;1154.83;660;0;5774.15;3300;2474.15
2771;2025-07-09;11;16;2;12;4;519.38;363;0;2077.52;1452;625.52
2772;2024-08-10;2;274;3;13;4;1150.48;670;10;4141.73;2680;1461.73
2773;2023-02-15;9;357;4;9;2;316.86;233;10;570.35;466;104.35
2774;2025-06-03;14;148;4;9;3;361.58;231;15;922.03;693;229.03
2775;2025-09-12;5;366;1;11;2;69.39;47;0;138.78;94;44.78
2776;2025-05-11;16;478;1;1;5;142.24;105;15;604.52;525;79.52
2777;2024-12-10;6;24;5;10;1;125.45;96;0;125.45;96;29.45
2778;2023-09-11;8;33;2;12;1;919.26;614;0;919.26;614;305.26
2779;2023-12-30;3;480;5;15;2;212.75;123;5;404.22;246;158.22
2780;2024-02-24;19;223;5;5;3;244.74;140;0;734.22;420;314.22
2781;2024-02-05;26;418;2;12;5;835.82;478;0;4179.1;2390;1789.1
2782;2025-10-10;19;307;1;11;1;244.74;140;10;220.27;140;80.27
2783;2025-05-02;8;416;4;14;3;919.26;614;10;2482.0;1842;640.0
2784;2023-04-23;3;162;1;1;1;212.75;123;15;180.84;123;57.84
2785;2024-11-02;10;78;4;14;1;1154.83;660;0;1154.83;660;494.83
2786;2024-03-25;20;213;4;14;1;479.99;293;15;407.99;293;114.99
2787;2023-12-31;26;446;1;6;1;835.82;478;5;794.03;478;316.03
2788;2025-04-02;17;473;2;12;5;439.51;310;15;1867.92;1550;317.92
2789;2024-04-15;2;257;1;6;1;1150.48;670;5;1092.96;670;422.96
2790;2023-11-01;26;234;3;3;3;835.82;478;0;2507.46;1434;1073.46
2791;2025-02-06;9;314;4;9;3;316.86;233;0;950.58;699;251.58
2792;2025-08-31;12;305;2;2;3;181.86;114;5;518.3;342;176.3
2793;2023-05-20;24;24;4;9;5;405.54;306;15;1723.55;1530;193.55
2794;2024-11-23;18;498;3;3;1;377.84;282;5;358.95;282;76.95
2795;2025-02-21;17;359;3;3;3;439.51;310;5;1252.6;930;322.6
2796;2025-01-15;7;198;4;14;1;522.78;346;0;522.78;346;176.78
2797;2025-02-18;14;68;1;6;5;361.58;231;15;1536.71;1155;381.71
2798;2024-11-18;20;254;4;9;4;479.99;293;15;1631.97;1172;459.97
2799;2025-04-19;4;10;4;14;4;1059.28;606;0;4237.12;2424;1813.12
2800;2024-12-14;11;27;5;5;5;519.38;363;10;2337.21;1815;522.21
2801;2025-04-10;24;90;3;3;4;405.54;306;0;1622.16;1224;398.16
2802;2023-08-26;10;321;4;14;4;1154.83;660;5;4388.35;2640;1748.35
2803;2024-05-22;20;119;4;4;2;479.99;293;10;863.98;586;277.98
2804;2023-11-16;13;438;3;13;4;770.23;523;0;3080.92;2092;988.92
2805;2023-06-26;6;353;4;9;5;125.45;96;0;627.25;480;147.25
2806;2025-11-30;4;466;3;13;5;1059.28;606;0;5296.4;3030;2266.4
2807;2023-12-05;17;412;3;3;1;439.51;310;0;439.51;310;129.51
2808;2024-01-02;17;149;1;11;5;439.51;310;0;2197.55;1550;647.55
2809;2025-09-11;16;334;1;6;3;142.24;105;5;405.38;315;90.38
2810;2023-08-06;9;249;1;1;3;316.86;233;0;950.58;699;251.58
2811;2023-10-20;6;67;2;7;1;125.45;96;0;125.45;96;29.45
2812;2024-01-20;3;418;4;4;2;212.75;123;0;425.5;246;179.5
2813;2024-01-21;7;493;2;12;2;522.78;346;10;941.0;692;249.0
2814;2023-12-07;6;137;2;7;5;125.45;96;0;627.25;480;147.25
2815;2023-10-08;9;242;2;7;5;316.86;233;15;1346.66;1165;181.66
2816;2025-07-17;18;388;1;11;4;377.84;282;5;1435.79;1128;307.79
2817;2024-06-18;7;189;5;5;3;522.78;346;0;1568.34;1038;530.34
2818;2023-10-03;4;309;2;2;3;1059.28;606;15;2701.16;1818;883.16
2819;2025-05-27;26;372;5;5;4;835.82;478;0;3343.28;1912;1431.28
2820;2024-02-25;22;498;4;9;5;96.8;77;10;435.6;385;50.6
2821;2024-04-09;21;499;4;14;4;382.02;244;0;1528.08;976;552.08
2822;2024-02-04;18;350;4;14;4;377.84;282;5;1435.79;1128;307.79
2823;2025-05-15;19;286;3;3;2;244.74;140;0;489.48;280;209.48
2824;2024-08-02;17;177;4;9;5;439.51;310;10;1977.8;1550;427.8
2825;2025-04-15;23;472;1;11;4;1081.01;680;5;4107.84;2720;1387.84
2826;2025-05-03;20;461;2;12;4;479.99;293;10;1727.96;1172;555.96
2827;2024-09-26;18;89;4;14;3;377.84;282;0;1133.52;846;287.52
2828;2025-07-07;4;15;3;8;1;1059.28;606;5;1006.32;606;400.32
2829;2024-01-25;23;492;4;9;3;1081.01;680;0;3243.03;2040;1203.03
2830;2025-08-23;8;255;1;6;1;919.26;614;0;919.26;614;305.26
2831;2025-07-13;25;205;4;14;5;978.48;682;0;4892.4;3410;1482.4
2832;2025-10-19;12;212;2;2;3;181.86;114;0;545.58;342;203.58
2833;2024-07-16;26;451;2;2;4;835.82;478;0;3343.28;1912;1431.28
2834;2024-01-22;18;358;3;3;3;377.84;282;15;963.49;846;117.49
2835;2023-12-20;9;352;1;1;5;316.86;233;0;1584.3;1165;419.3
2836;2024-04-30;19;19;1;1;5;244.74;140;15;1040.14;700;340.14
2837;2023-07-28;26;175;2;2;1;835.82;478;15;710.45;478;232.45
2838;2024-06-09;10;8;4;14;4;1154.83;660;0;4619.32;2640;1979.32
2839;2023-04-10;18;444;2;2;4;377.84;282;0;1511.36;1128;383.36
2840;2023-01-24;23;492;2;12;5;1081.01;680;0;5405.05;3400;2005.05
2841;2024-03-06;3;61;3;13;5;212.75;123;15;904.19;615;289.19
2842;2023-08-20;12;454;2;2;5;181.86;114;15;772.91;570;202.91
2843;2025-10-05;4;192;3;8;4;1059.28;606;5;4025.26;2424;1601.26
2844;2024-01-29;10;199;1;6;2;1154.83;660;10;2078.69;1320;758.69
2845;2023-10-22;22;59;3;3;2;96.8;77;5;183.92;154;29.92
2846;2023-09-29;16;367;2;7;4;142.24;105;15;483.62;420;63.62
2847;2023-12-30;26;385;4;9;1;835.82;478;0;835.82;478;357.82
2848;2023-11-21;18;339;2;7;2;377.84;282;0;755.68;564;191.68
2849;2024-10-19;5;406;2;2;2;69.39;47;0;138.78;94;44.78
2850;2023-12-26;5;469;1;1;3;69.39;47;15;176.94;141;35.94
2851;2023-10-29;4;392;3;3;3;1059.28;606;0;3177.84;1818;1359.84
2852;2024-07-06;1;467;2;7;3;242.37;174;10;654.4;522;132.4
2853;2025-01-26;18;304;3;13;2;377.84;282;0;755.68;564;191.68
2854;2024-05-09;2;211;3;8;1;1150.48;670;5;1092.96;670;422.96
2855;2024-05-02;16;327;1;1;2;142.24;105;5;270.26;210;60.26
2856;2025-11-25;4;364;3;8;1;1059.28;606;0;1059.28;606;453.28
2857;2024-06-10;5;87;2;12;4;69.39;47;15;235.93;188;47.93
2858;2025-10-22;18;27;4;14;3;377.84;282;10;1020.17;846;174.17
2859;2025-08-03;6;243;2;12;2;125.45;96;0;250.9;192;58.9
2860;2024-01-26;22;295;1;11;5;96.8;77;0;484.0;385;99.0
2861;2025-09-09;8;282;3;8;2;919.26;614;5;1746.59;1228;518.59
2862;2024-03-24;16;388;5;15;2;142.24;105;15;241.81;210;31.81
2863;2023-01-23;14;71;3;13;4;361.58;231;0;1446.32;924;522.32
2864;2024-06-21;3;66;5;5;4;212.75;123;15;723.35;492;231.35
2865;2023-05-29;18;39;2;12;4;377.84;282;0;1511.36;1128;383.36
2866;2024-12-07;19;273;4;4;2;244.74;140;0;489.48;280;209.48
2867;2024-10-27;6;273;4;4;5;125.45;96;0;627.25;480;147.25
2868;2023-12-17;17;351;5;15;5;439.51;310;10;1977.8;1550;427.8
2869;2023-12-13;1;400;2;2;4;242.37;174;0;969.48;696;273.48
2870;2024-07-05;21;440;4;4;4;382.02;244;0;1528.08;976;552.08
2871;2023-09-02;9;61;2;7;3;316.86;233;15;807.99;699;108.99
2872;2024-08-03;8;304;4;14;5;919.26;614;10;4136.67;3070;1066.67
2873;2024-12-01;15;170;5;5;5;74.85;55;0;374.25;275;99.25
2874;2023-07-28;20;465;5;15;1;479.99;293;0;479.99;293;186.99
2875;2024-07-07;17;160;3;3;1;439.51;310;0;439.51;310;129.51
2876;2023-02-27;13;331;2;12;2;770.23;523;0;1540.46;1046;494.46
2877;2023-07-26;25;412;1;6;1;978.48;682;10;880.63;682;198.63
2878;2024-01-12;26;85;2;7;3;835.82;478;0;2507.46;1434;1073.46
2879;2024-07-17;9;194;1;6;4;316.86;233;0;1267.44;932;335.44
2880;2025-02-01;26;328;3;3;2;835.82;478;0;1671.64;956;715.64
2881;2023-01-26;19;485;4;14;5;244.74;140;0;1223.7;700;523.7
2882;2024-09-15;18;214;4;4;5;377.84;282;15;1605.82;1410;195.82
2883;2025-08-29;14;236;3;8;4;361.58;231;0;1446.32;924;522.32
2884;2025-05-21;12;230;3;13;1;181.86;114;15;154.58;114;40.58
2885;2024-02-20;5;427;4;14;3;69.39;47;15;176.94;141;35.94
2886;2023-06-18;21;297;3;3;2;382.02;244;0;764.04;488;276.04
2887;2025-11-28;25;147;1;1;4;978.48;682;5;3718.22;2728;990.22
2888;2024-11-27;17;187;2;12;5;439.51;310;5;2087.67;1550;537.67
2889;2024-12-01;8;223;4;4;2;919.26;614;15;1562.74;1228;334.74
2890;2024-12-25;6;115;4;4;5;125.45;96;0;627.25;480;147.25
2891;2024-11-25;7;332;5;5;5;522.78;346;10;2352.51;1730;622.51
2892;2024-08-11;12;444;4;14;3;181.86;114;5;518.3;342;176.3
2893;2023-11-22;18;106;2;12;1;377.84;282;0;377.84;282;95.84
2894;2023-08-09;11;271;5;10;4;519.38;363;0;2077.52;1452;625.52
2895;2025-01-09;11;251;5;15;3;519.38;363;10;1402.33;1089;313.33
2896;2025-10-25;2;439;2;12;4;1150.48;670;5;4371.82;2680;1691.82
2897;2025-12-11;25;420;5;15;1;978.48;682;0;978.48;682;296.48
2898;2023-04-10;3;305;1;1;4;212.75;123;0;851.0;492;359.0
2899;2024-05-12;24;368;3;8;3;405.54;306;0;1216.62;918;298.62
2900;2025-06-12;26;187;5;5;5;835.82;478;0;4179.1;2390;1789.1
2901;2024-03-27;21;15;5;15;5;382.02;244;15;1623.58;1220;403.58
2902;2025-02-20;15;185;3;8;4;74.85;55;0;299.4;220;79.4
2903;2023-08-15;3;221;1;1;4;212.75;123;0;851.0;492;359.0
2904;2023-11-15;14;30;4;4;3;361.58;231;0;1084.74;693;391.74
2905;2023-07-15;2;343;4;14;5;1150.48;670;0;5752.4;3350;2402.4
2906;2024-10-05;25;62;1;1;1;978.48;682;0;978.48;682;296.48
2907;2024-11-21;1;393;4;9;5;242.37;174;10;1090.66;870;220.66
2908;2024-05-16;21;26;3;8;2;382.02;244;0;764.04;488;276.04
2909;2024-07-16;21;389;3;3;5;382.02;244;0;1910.1;1220;690.1
2910;2023-03-26;23;318;3;8;1;1081.01;680;5;1026.96;680;346.96
2911;2024-10-28;14;480;5;10;2;361.58;231;0;723.16;462;261.16
2912;2024-09-11;2;77;5;5;1;1150.48;670;5;1092.96;670;422.96
2913;2025-12-31;1;324;1;6;3;242.37;174;0;727.11;522;205.11
2914;2024-05-09;21;224;5;5;1;382.02;244;15;324.72;244;80.72
2915;2025-11-22;2;370;4;4;1;1150.48;670;0;1150.48;670;480.48
2916;2025-07-29;7;484;1;1;5;522.78;346;0;2613.9;1730;883.9
2917;2023-05-09;20;77;5;10;4;479.99;293;5;1823.96;1172;651.96
2918;2023-07-24;12;302;2;7;4;181.86;114;0;727.44;456;271.44
2919;2023-01-22;7;399;2;12;1;522.78;346;0;522.78;346;176.78
2920;2023-09-28;26;285;3;8;3;835.82;478;0;2507.46;1434;1073.46
2921;2025-05-19;14;468;5;5;4;361.58;231;10;1301.69;924;377.69
2922;2023-06-02;15;232;1;1;5;74.85;55;5;355.54;275;80.54
2923;2023-09-21;11;15;3;3;2;519.38;363;5;986.82;726;260.82
2924;2025-01-27;24;230;4;14;3;405.54;306;0;1216.62;918;298.62
2925;2023-06-10;17;79;5;15;3;439.51;310;15;1120.75;930;190.75
2926;2023-12-12;10;49;5;5;3;1154.83;660;0;3464.49;1980;1484.49
2927;2024-08-23;5;370;1;6;2;69.39;47;0;138.78;94;44.78
2928;2025-02-11;23;461;1;11;2;1081.01;680;0;2162.02;1360;802.02
2929;2025-11-01;25;316;3;3;4;978.48;682;0;3913.92;2728;1185.92
2930;2025-02-08;26;469;1;1;2;835.82;478;0;1671.64;956;715.64
2931;2025-01-08;25;287;2;7;4;978.48;682;0;3913.92;2728;1185.92
2932;2023-05-09;19;374;5;15;3;244.74;140;0;734.22;420;314.22
2933;2023-08-02;8;161;2;7;3;919.26;614;0;2757.78;1842;915.78
2934;2025-06-06;13;451;1;6;4;770.23;523;5;2926.87;2092;834.87
2935;2023-08-31;21;76;4;14;5;382.02;244;15;1623.58;1220;403.58
2936;2024-06-15;1;64;1;11;5;242.37;174;15;1030.07;870;160.07
2937;2024-01-14;10;84;4;14;1;1154.83;660;0;1154.83;660;494.83
2938;2023-04-07;4;35;5;10;1;1059.28;606;5;1006.32;606;400.32
2939;2025-02-15;2;188;4;9;4;1150.48;670;5;4371.82;2680;1691.82
2940;2024-09-08;15;350;3;8;2;74.85;55;0;149.7;110;39.7
2941;2023-03-08;17;124;5;15;5;439.51;310;5;2087.67;1550;537.67
2942;2025-04-22;22;241;5;15;2;96.8;77;10;174.24;154;20.24
2943;2025-02-08;20;79;4;9;5;479.99;293;0;2399.95;1465;934.95
2944;2024-10-05;8;44;3;3;1;919.26;614;5;873.3;614;259.3
2945;2025-03-26;9;86;5;10;2;316.86;233;10;570.35;466;104.35
2946;2024-01-01;22;210;2;7;3;96.8;77;0;290.4;231;59.4
2947;2025-07-17;4;180;3;8;1;1059.28;606;0;1059.28;606;453.28
2948;2023-05-09;18;151;3;3;2;377.84;282;15;642.33;564;78.33
2949;2024-09-10;25;108;4;14;1;978.48;682;0;978.48;682;296.48
2950;2023-11-07;20;481;3;8;5;479.99;293;0;2399.95;1465;934.95
2951;2023-11-02;21;432;3;8;5;382.02;244;0;1910.1;1220;690.1
2952;2025-04-18;16;446;2;2;3;142.24;105;0;426.72;315;111.72
2953;2025-01-17;12;405;4;14;1;181.86;114;0;181.86;114;67.86
2954;2025-03-04;14;443;3;8;3;361.58;231;0;1084.74;693;391.74
2955;2025-02-07;13;143;4;9;1;770.23;523;5;731.72;523;208.72
2956;2024-11-26;19;478;1;11;3;244.74;140;0;734.22;420;314.22
2957;2024-02-24;9;136;2;2;1;316.86;233;10;285.17;233;52.17
2958;2025-07-21;18;107;3;13;2;377.84;282;0;755.68;564;191.68
2959;2024-11-12;3;15;2;12;1;212.75;123;5;202.11;123;79.11
2960;2023-06-17;8;409;3;13;3;919.26;614;0;2757.78;1842;915.78
2961;2024-06-02;16;446;5;10;1;142.24;105;5;135.13;105;30.13
2962;2024-08-12;5;423;1;6;5;69.39;47;5;329.6;235;94.6
2963;2023-01-30;20;270;1;1;2;479.99;293;0;959.98;586;373.98
2964;2025-02-15;8;190;4;14;1;919.26;614;15;781.37;614;167.37
2965;2023-10-25;4;194;1;1;5;1059.28;606;5;5031.58;3030;2001.58
2966;2023-07-13;15;290;3;8;5;74.85;55;0;374.25;275;99.25
2967;2025-01-20;9;434;4;14;5;316.86;233;0;1584.3;1165;419.3
2968;2025-11-10;19;198;5;5;2;244.74;140;5;465.01;280;185.01
2969;2024-02-17;4;208;5;10;1;1059.28;606;0;1059.28;606;453.28
2970;2023-07-13;19;173;4;9;4;244.74;140;10;881.06;560;321.06
2971;2023-05-10;15;130;4;14;5;74.85;55;15;318.11;275;43.11
2972;2025-01-13;18;440;4;9;4;377.84;282;5;1435.79;1128;307.79
2973;2023-09-20;9;439;4;4;3;316.86;233;0;950.58;699;251.58
2974;2023-12-24;21;152;2;12;5;382.02;244;15;1623.58;1220;403.58
2975;2025-05-25;6;32;4;9;1;125.45;96;5;119.18;96;23.18
2976;2023-03-05;3;237;4;14;3;212.75;123;0;638.25;369;269.25
2977;2024-07-26;15;427;1;6;3;74.85;55;0;224.55;165;59.55
2978;2023-11-24;7;166;2;2;3;522.78;346;0;1568.34;1038;530.34
2979;2023-11-01;12;41;5;5;2;181.86;114;15;309.16;228;81.16
2980;2024-12-17;17;38;2;2;4;439.51;310;0;1758.04;1240;518.04
2981;2025-11-18;5;300;1;11;2;69.39;47;0;138.78;94;44.78
2982;2024-03-27;12;488;3;3;5;181.86;114;10;818.37;570;248.37
2983;2025-09-28;7;288;1;11;1;522.78;346;5;496.64;346;150.64
2984;2025-03-02;16;50;5;15;3;142.24;105;5;405.38;315;90.38
2985;2025-02-27;22;255;2;2;5;96.8;77;0;484.0;385;99.0
2986;2023-11-14;14;2;1;1;2;361.58;231;0;723.16;462;261.16
2987;2023-09-28;15;198;5;15;2;74.85;55;0;149.7;110;39.7
2988;2024-03-06;23;97;5;5;2;1081.01;680;5;2053.92;1360;693.92
2989;2024-11-30;3;68;5;5;3;212.75;123;15;542.51;369;173.51
2990;2025-03-09;5;364;5;15;4;69.39;47;0;277.56;188;89.56
2991;2024-10-05;22;187;2;2;5;96.8;77;5;459.8;385;74.8
2992;2024-11-15;14;4;5;15;3;361.58;231;0;1084.74;693;391.74
2993;2024-02-01;12;80;3;3;2;181.86;114;5;345.53;228;117.53
2994;2024-01-19;13;19;1;11;4;770.23;523;5;2926.87;2092;834.87
2995;2025-06-13;3;335;1;6;4;212.75;123;5;808.45;492;316.45
2996;2025-12-26;26;58;5;5;3;835.82;478;10;2256.71;1434;822.71
2997;2025-06-05;16;500;3;3;4;142.24;105;10;512.06;420;92.06
2998;2023-05-15;12;310;2;12;3;181.86;114;0;545.58;342;203.58
2999;2023-07-16;19;28;5;15;4;244.74;140;0;978.96;560;418.96
3000;2024-09-17;10;74;2;7;2;1154.83;660;10;2078.69;1320;758.69
3001;2025-11-19;21;431;4;4;2;382.02;244;5;725.84;488;237.84
3002;2025-08-19;21;354;3;13;1;382.02;244;0;382.02;244;138.02
3003;2025-07-04;9;97;2;2;5;316.86;233;0;1584.3;1165;419.3
3004;2023-10-10;19;167;4;9;5;244.74;140;0;1223.7;700;523.7
3005;2024-07-31;2;377;2;7;2;1150.48;670;5;2185.91;1340;845.91
3006;2025-01-25;26;274;4;14;3;835.82;478;5;2382.09;1434;948.09
3007;2024-11-30;4;257;5;15;4;1059.28;606;10;3813.41;2424;1389.41
3008;2025-02-11;5;211;1;6;5;69.39;47;0;346.95;235;111.95
3009;2024-12-18;4;38;4;9;4;1059.28;606;0;4237.12;2424;1813.12
3010;2024-11-20;16;349;2;12;2;142.24;105;10;256.03;210;46.03
3011;2024-06-26;21;12;3;3;3;382.02;244;5;1088.76;732;356.76
3012;2025-03-28;10;33;3;8;5;1154.83;660;5;5485.44;3300;2185.44
3013;2023-01-29;26;247;2;12;2;835.82;478;15;1420.89;956;464.89
3014;2024-03-03;3;84;3;8;4;212.75;123;0;851.0;492;359.0
3015;2025-03-25;3;359;3;13;4;212.75;123;0;851.0;492;359.0
3016;2024-11-11;11;453;1;11;4;519.38;363;0;2077.52;1452;625.52
3017;2025-05-19;8;101;3;8;5;919.26;614;15;3906.86;3070;836.86
3018;2023-05-27;24;84;3;3;1;405.54;306;0;405.54;306;99.54
3019;2024-01-22;1;397;1;11;5;242.37;174;15;1030.07;870;160.07
3020;2024-03-01;9;24;2;7;3;316.86;233;5;903.05;699;204.05
3021;2023-02-22;12;485;1;11;2;181.86;114;0;363.72;228;135.72
3022;2024-11-15;19;144;5;10;3;244.74;140;0;734.22;420;314.22
3023;2025-10-21;21;444;5;15;5;382.02;244;0;1910.1;1220;690.1
3024;2023-12-21;26;204;1;6;2;835.82;478;0;1671.64;956;715.64
3025;2023-10-21;14;213;4;14;1;361.58;231;0;361.58;231;130.58
3026;2023-07-04;15;213;1;6;4;74.85;55;5;284.43;220;64.43
3027;2025-03-03;7;413;5;5;1;522.78;346;0;522.78;346;176.78
3028;2023-07-17;2;235;5;5;2;1150.48;670;15;1955.82;1340;615.82
3029;2024-05-06;6;298;2;7;1;125.45;96;0;125.45;96;29.45
3030;2024-06-10;5;43;5;15;4;69.39;47;15;235.93;188;47.93
3031;2025-09-27;14;477;4;14;5;361.58;231;5;1717.5;1155;562.5
3032;2023-07-03;14;115;3;8;5;361.58;231;0;1807.9;1155;652.9
3033;2025-08-14;2;185;4;4;1;1150.48;670;5;1092.96;670;422.96
3034;2024-05-24;3;107;2;7;3;212.75;123;10;574.43;369;205.43
3035;2025-10-11;13;189;2;12;3;770.23;523;15;1964.09;1569;395.09
3036;2023-09-18;14;329;1;1;5;361.58;231;10;1627.11;1155;472.11
3037;2024-05-14;4;359;3;13;1;1059.28;606;0;1059.28;606;453.28
3038;2025-01-28;11;180;1;11;1;519.38;363;0;519.38;363;156.38
3039;2024-08-26;21;214;5;10;3;382.02;244;0;1146.06;732;414.06
3040;2024-03-30;15;355;2;7;4;74.85;55;15;254.49;220;34.49
3041;2023-06-23;18;438;3;8;4;377.84;282;0;1511.36;1128;383.36
3042;2023-01-12;16;326;4;14;3;142.24;105;0;426.72;315;111.72
3043;2024-06-08;13;343;4;14;1;770.23;523;10;693.21;523;170.21
3044;2024-03-03;2;499;2;12;5;1150.48;670;5;5464.78;3350;2114.78
3045;2025-01-08;8;201;2;2;2;919.26;614;5;1746.59;1228;518.59
3046;2023-09-24;19;164;4;14;4;244.74;140;5;930.01;560;370.01
3047;2024-04-14;1;412;3;13;3;242.37;174;0;727.11;522;205.11
3048;2025-06-30;17;64;4;9;2;439.51;310;15;747.17;620;127.17
3049;2025-07-19;18;394;5;5;5;377.84;282;5;1794.74;1410;384.74
3050;2023-04-25;7;98;5;10;4;522.78;346;0;2091.12;1384;707.12
3051;2025-04-10;12;383;5;5;1;181.86;114;10;163.67;114;49.67
3052;2025-10-11;11;409;3;13;1;519.38;363;0;519.38;363;156.38
3053;2024-01-12;15;305;2;12;4;74.85;55;0;299.4;220;79.4
3054;2025-01-17;18;199;5;10;2;377.84;282;15;642.33;564;78.33
3055;2023-02-12;5;158;2;2;1;69.39;47;10;62.45;47;15.45
3056;2024-07-22;15;36;3;3;2;74.85;55;5;142.21;110;32.21
3057;2025-04-08;10;96;5;15;3;1154.83;660;0;3464.49;1980;1484.49
3058;2023-10-10;18;55;1;11;3;377.84;282;0;1133.52;846;287.52
3059;2025-04-24;1;160;1;6;5;242.37;174;5;1151.26;870;281.26
3060;2025-03-22;7;392;5;10;1;522.78;346;0;522.78;346;176.78
3061;2023-02-04;20;66;5;10;2;479.99;293;0;959.98;586;373.98
3062;2025-11-25;24;166;2;12;4;405.54;306;10;1459.94;1224;235.94
3063;2023-09-29;16;226;4;4;5;142.24;105;0;711.2;525;186.2
3064;2024-08-07;7;367;1;6;5;522.78;346;0;2613.9;1730;883.9
3065;2024-08-15;26;164;4;14;5;835.82;478;0;4179.1;2390;1789.1
3066;2023-05-20;15;119;4;14;1;74.85;55;15;63.62;55;8.62
3067;2024-04-23;26;408;1;11;3;835.82;478;15;2131.34;1434;697.34
3068;2025-11-02;12;455;3;13;3;181.86;114;5;518.3;342;176.3
3069;2024-04-05;14;273;4;14;4;361.58;231;15;1229.37;924;305.37
3070;2025-04-02;18;215;1;1;4;377.84;282;5;1435.79;1128;307.79
3071;2025-06-25;23;133;1;11;4;1081.01;680;0;4324.04;2720;1604.04
3072;2025-02-27;2;387;4;4;2;1150.48;670;10;2070.86;1340;730.86
3073;2023-04-21;26;134;3;13;3;835.82;478;10;2256.71;1434;822.71
3074;2025-09-01;15;298;1;11;4;74.85;55;10;269.46;220;49.46
3075;2023-07-02;24;228;4;4;5;405.54;306;15;1723.55;1530;193.55
3076;2025-05-19;3;336;2;12;5;212.75;123;5;1010.56;615;395.56
3077;2024-08-13;23;382;5;15;1;1081.01;680;0;1081.01;680;401.01
3078;2023-04-24;26;276;3;3;4;835.82;478;0;3343.28;1912;1431.28
3079;2024-08-23;19;367;1;1;3;244.74;140;0;734.22;420;314.22
3080;2025-02-24;22;175;2;2;4;96.8;77;0;387.2;308;79.2
3081;2023-06-28;3;357;5;10;3;212.75;123;0;638.25;369;269.25
3082;2023-03-03;24;215;3;3;3;405.54;306;0;1216.62;918;298.62
3083;2024-03-18;4;397;4;9;4;1059.28;606;0;4237.12;2424;1813.12
3084;2025-12-12;13;54;2;2;4;770.23;523;0;3080.92;2092;988.92
3085;2024-06-17;25;289;4;4;5;978.48;682;5;4647.78;3410;1237.78
3086;2025-04-12;25;189;1;1;5;978.48;682;0;4892.4;3410;1482.4
3087;2025-03-31;9;84;1;6;2;316.86;233;0;633.72;466;167.72
3088;2023-03-06;4;170;2;12;3;1059.28;606;0;3177.84;1818;1359.84
3089;2024-05-29;18;237;1;6;1;377.84;282;0;377.84;282;95.84
3090;2023-09-06;6;216;3;3;5;125.45;96;0;627.25;480;147.25
3091;2024-02-28;2;90;4;4;2;1150.48;670;15;1955.82;1340;615.82
3092;2023-05-31;8;130;4;4;4;919.26;614;15;3125.48;2456;669.48
3093;2024-10-12;6;164;5;10;3;125.45;96;0;376.35;288;88.35
